Date,Year,Month,Day,RH,Q,S,is_outlier_RH
2013-10-17,2013,Oktober,17,84.3,2,1,False
2013-10-18,2013,Oktober,18,77.5,2,1,False
2013-10-19,2013,Oktober,19,78.3,2,1,False
2013-10-20,2013,Oktober,20,75.6,2,1,False
2013-10-21,2013,Oktober,21,75.2,2,1,False
2013-10-22,2013,Oktober,22,73.6,2,1,False
2013-10-23,2013,Oktober,23,76.0,2,1,False
2013-10-24,2013,Oktober,24,76.0,2,1,False
2013-10-25,2013,Oktober,25,74.8,2,1,False
2013-10-26,2013,Oktober,26,79.5,2,1,False
2013-10-27,2013,Oktober,27,76.8,2,1,False
2013-10-28,2013,Oktober,28,74.0,2,1,False
2013-10-29,2013,Oktober,29,75.6,2,1,False
2013-10-30,2013,Oktober,30,77.1,2,1,False
2013-10-31,2013,Oktober,31,80.7,2,1,False
2013-11-01,2013,November,1,83.9,2,1,False
2013-11-02,2013,November,2,81.5,2,1,False
2013-11-03,2013,November,3,80.3,2,1,False
2013-11-04,2013,November,4,83.1,2,1,False
2013-11-05,2013,November,5,80.7,2,1,False
2013-11-06,2013,November,6,81.5,2,1,False
2013-11-07,2013,November,7,79.9,2,1,False
2013-11-08,2013,November,8,84.3,2,1,False
2013-11-09,2013,November,9,81.9,2,1,False
2013-11-10,2013,November,10,81.1,2,1,False
2013-11-11,2013,November,11,78.3,2,1,False
2013-11-12,2013,November,12,79.5,2,1,False
2013-11-13,2013,November,13,77.5,2,1,False
2013-11-14,2013,November,14,79.5,2,1,False
2013-11-15,2013,November,15,81.9,2,1,False
2013-11-16,2013,November,16,79.1,2,1,False
2013-11-17,2013,November,17,79.9,2,1,False
2013-11-18,2013,November,18,78.7,2,1,False
2013-11-19,2013,November,19,75.2,2,1,False
2013-11-20,2013,November,20,73.2,2,1,False
2013-11-21,2013,November,21,70.8,2,1,False
2013-11-22,2013,November,22,69.2,2,1,False
2013-11-23,2013,November,23,74.4,2,1,False
2013-11-24,2013,November,24,76.4,2,1,False
2013-11-25,2013,November,25,77.9,2,1,False
2013-11-26,2013,November,26,77.1,2,1,False
2013-11-27,2013,November,27,78.7,2,1,False
2013-11-28,2013,November,28,81.5,2,1,False
2013-11-29,2013,November,29,77.1,2,1,False
2013-11-30,2013,November,30,87.1,2,1,False
2013-12-01,2013,Desember,1,78.7,2,1,False
2013-12-02,2013,Desember,2,79.1,2,1,False
2013-12-03,2013,Desember,3,79.5,2,1,False
2013-12-04,2013,Desember,4,76.0,2,1,False
2013-12-05,2013,Desember,5,68.4,2,1,False
2013-12-06,2013,Desember,6,70.8,2,1,False
2013-12-07,2013,Desember,7,76.4,2,1,False
2013-12-08,2013,Desember,8,81.1,2,1,False
2013-12-09,2013,Desember,9,85.5,2,1,False
2013-12-10,2013,Desember,10,81.5,2,1,False
2013-12-11,2013,Desember,11,80.3,2,1,False
2013-12-12,2013,Desember,12,77.9,2,1,False
2013-12-13,2013,Desember,13,77.1,2,1,False
2013-12-14,2013,Desember,14,72.8,2,1,False
2013-12-15,2013,Desember,15,70.8,2,1,False
2013-12-16,2013,Desember,16,74.8,2,1,False
2013-12-17,2013,Desember,17,75.2,2,1,False
2013-12-18,2013,Desember,18,77.9,2,1,False
2013-12-19,2013,Desember,19,77.1,2,1,False
2013-12-20,2013,Desember,20,76.4,2,1,False
2013-12-21,2013,Desember,21,73.2,2,1,False
2013-12-22,2013,Desember,22,76.0,2,1,False
2013-12-23,2013,Desember,23,78.3,2,1,False
2013-12-24,2013,Desember,24,78.3,2,1,False
2013-12-25,2013,Desember,25,74.4,2,1,False
2013-12-26,2013,Desember,26,83.5,2,1,False
2013-12-27,2013,Desember,27,81.1,2,1,False
2013-12-28,2013,Desember,28,78.3,2,1,False
2013-12-29,2013,Desember,29,81.5,2,1,False
2013-12-30,2013,Desember,30,77.5,2,1,False
2013-12-31,2013,Desember,31,81.5,2,1,False
2014-01-01,2014,Januari,1,80.3,2,1,False
2014-01-02,2014,Januari,2,80.7,2,1,False
2014-01-03,2014,Januari,3,76.8,2,1,False
2014-01-04,2014,Januari,4,79.1,2,1,False
2014-01-05,2014,Januari,5,79.9,2,1,False
2014-01-06,2014,Januari,6,79.9,2,1,False
2014-01-07,2014,Januari,7,81.5,2,1,False
2014-01-08,2014,Januari,8,79.9,2,1,False
2014-01-09,2014,Januari,9,78.3,2,1,False
2014-01-10,2014,Januari,10,76.0,2,1,False
2014-01-11,2014,Januari,11,78.3,2,1,False
2014-01-12,2014,Januari,12,80.7,2,1,False
2014-01-13,2014,Januari,13,81.9,2,1,False
2014-01-14,2014,Januari,14,77.1,2,1,False
2014-01-15,2014,Januari,15,76.4,2,1,False
2014-01-16,2014,Januari,16,74.4,2,1,False
2014-01-17,2014,Januari,17,72.0,2,1,False
2014-01-18,2014,Januari,18,77.9,2,1,False
2014-01-19,2014,Januari,19,78.3,2,1,False
2014-01-20,2014,Januari,20,76.0,2,1,False
2014-01-21,2014,Januari,21,76.8,2,1,False
2014-01-22,2014,Januari,22,77.9,2,1,False
2014-01-23,2014,Januari,23,74.8,2,1,False
2014-01-24,2014,Januari,24,73.2,2,1,False
2014-01-25,2014,Januari,25,75.2,2,1,False
2014-01-26,2014,Januari,26,72.8,2,1,False
2014-01-27,2014,Januari,27,74.8,2,1,False
2014-01-28,2014,Januari,28,77.9,2,1,False
2014-01-29,2014,Januari,29,80.3,2,1,False
2014-01-30,2014,Januari,30,74.8,2,1,False
2015-05-07,2015,Mei,7,71.7,1,5,False
2015-05-08,2015,Mei,8,74.4,1,5,False
2015-05-09,2015,Mei,9,82.8,1,5,False
2015-05-10,2015,Mei,10,85.8,1,5,False
2015-05-11,2015,Mei,11,85.5,1,5,False
2015-05-12,2015,Mei,12,88.1,1,5,False
2015-05-13,2015,Mei,13,78.2,1,5,False
2015-05-14,2015,Mei,14,82.7,1,5,False
2015-05-15,2015,Mei,15,76.5,1,5,False
2015-05-16,2015,Mei,16,79.0,1,5,False
2015-05-17,2015,Mei,17,77.2,1,5,False
2015-05-18,2015,Mei,18,75.6,1,5,False
2015-05-19,2015,Mei,19,76.4,1,5,False
2015-05-20,2015,Mei,20,79.3,1,5,False
2015-05-21,2015,Mei,21,79.7,1,5,False
2015-05-22,2015,Mei,22,79.9,1,5,False
2015-05-23,2015,Mei,23,76.7,1,5,False
2015-05-24,2015,Mei,24,82.0,1,5,False
2015-05-25,2015,Mei,25,76.6,1,5,False
2015-05-26,2015,Mei,26,78.4,1,5,False
2015-05-27,2015,Mei,27,78.7,1,5,False
2015-05-28,2015,Mei,28,76.0,1,5,False
2015-05-29,2015,Mei,29,76.4,1,5,False
2015-05-30,2015,Mei,30,79.1,1,5,False
2015-05-31,2015,Mei,31,70.9,1,5,False
2015-06-01,2015,Juni,1,75.5,1,5,False
2015-06-02,2015,Juni,2,77.6,1,5,False
2015-06-03,2015,Juni,3,75.0,1,5,False
2015-06-04,2015,Juni,4,77.8,1,5,False
2015-06-05,2015,Juni,5,81.7,1,5,False
2015-06-06,2015,Juni,6,80.7,1,5,False
2015-06-07,2015,Juni,7,80.7,1,5,False
2015-06-08,2015,Juni,8,76.8,1,5,False
2015-06-09,2015,Juni,9,83.1,1,5,False
2015-06-10,2015,Juni,10,77.2,1,5,False
2015-06-11,2015,Juni,11,79.4,1,5,False
2015-06-12,2015,Juni,12,77.4,1,5,False
2015-06-13,2015,Juni,13,82.7,1,5,False
2015-06-14,2015,Juni,14,77.1,1,5,False
2015-06-15,2015,Juni,15,78.1,1,5,False
2015-06-16,2015,Juni,16,77.2,1,5,False
2015-06-17,2015,Juni,17,77.3,1,5,False
2015-06-18,2015,Juni,18,76.5,1,5,False
2015-06-19,2015,Juni,19,79.3,1,5,False
2015-06-20,2015,Juni,20,76.8,1,5,False
2015-06-21,2015,Juni,21,78.4,1,5,False
2015-06-22,2015,Juni,22,80.9,1,5,False
2015-06-23,2015,Juni,23,80.4,1,5,False
2015-06-24,2015,Juni,24,79.5,1,5,False
2015-06-25,2015,Juni,25,78.1,1,5,False
2015-06-26,2015,Juni,26,76.5,1,5,False
2015-06-27,2015,Juni,27,72.5,1,5,False
2015-06-28,2015,Juni,28,77.6,1,5,False
2015-06-29,2015,Juni,29,79.9,1,5,False
2015-06-30,2015,Juni,30,79.2,1,5,False
2015-07-01,2015,Juli,1,78.6,1,5,False
2015-07-02,2015,Juli,2,77.7,1,5,False
2015-07-03,2015,Juli,3,76.0,1,5,False
2015-07-04,2015,Juli,4,75.6,1,5,False
2015-07-05,2015,Juli,5,86.2,1,5,False
2015-07-06,2015,Juli,6,78.5,1,5,False
2015-07-07,2015,Juli,7,82.3,1,5,False
2015-07-08,2015,Juli,8,78.4,1,5,False
2015-07-09,2015,Juli,9,74.7,1,5,False
2015-07-10,2015,Juli,10,78.0,1,5,False
2015-07-11,2015,Juli,11,80.9,1,5,False
2015-07-12,2015,Juli,12,84.8,1,5,False
2015-07-13,2015,Juli,13,83.9,1,5,False
2015-07-14,2015,Juli,14,74.8,1,5,False
2015-07-15,2015,Juli,15,77.8,1,5,False
2015-07-16,2015,Juli,16,82.4,1,5,False
2015-07-17,2015,Juli,17,78.1,1,5,False
2015-07-18,2015,Juli,18,79.8,1,5,False
2015-07-19,2015,Juli,19,77.8,1,5,False
2015-07-20,2015,Juli,20,76.3,1,5,False
2015-07-21,2015,Juli,21,78.8,1,5,False
2015-07-22,2015,Juli,22,78.7,1,5,False
2015-07-23,2015,Juli,23,79.8,1,5,False
2015-07-24,2015,Juli,24,80.9,1,5,False
2015-07-25,2015,Juli,25,81.0,1,5,False
2015-07-26,2015,Juli,26,77.8,1,5,False
2015-07-27,2015,Juli,27,79.2,1,5,False
2015-07-28,2015,Juli,28,79.8,1,5,False
2015-07-29,2015,Juli,29,81.4,1,5,False
2015-07-30,2015,Juli,30,79.1,1,5,False
2015-07-31,2015,Juli,31,79.5,1,5,False
2015-08-01,2015,Agustus,1,80.2,1,5,False
2015-08-02,2015,Agustus,2,76.7,1,5,False
2015-08-03,2015,Agustus,3,78.8,1,5,False
2015-08-04,2015,Agustus,4,78.9,1,5,False
2015-08-05,2015,Agustus,5,85.2,1,5,False
2015-08-06,2015,Agustus,6,81.9,1,5,False
2015-08-07,2015,Agustus,7,82.8,1,5,False
2015-08-08,2015,Agustus,8,76.7,1,5,False
2015-08-09,2015,Agustus,9,76.8,1,5,False
2015-08-10,2015,Agustus,10,74.0,1,5,False
2015-08-11,2015,Agustus,11,75.8,1,5,False
2015-08-12,2015,Agustus,12,87.2,1,5,False
2015-08-13,2015,Agustus,13,87.9,1,5,False
2015-08-14,2015,Agustus,14,83.0,1,5,False
2015-08-15,2015,Agustus,15,80.8,1,5,False
2015-08-16,2015,Agustus,16,81.5,1,5,False
2015-08-17,2015,Agustus,17,77.7,1,5,False
2015-08-18,2015,Agustus,18,76.3,1,5,False
2015-08-19,2015,Agustus,19,76.7,1,5,False
2015-08-20,2015,Agustus,20,80.5,1,5,False
2015-08-21,2015,Agustus,21,78.4,1,5,False
2015-08-22,2015,Agustus,22,76.1,1,5,False
2015-08-23,2015,Agustus,23,76.8,1,5,False
2015-08-24,2015,Agustus,24,75.0,1,5,False
2015-08-25,2015,Agustus,25,76.8,1,5,False
2015-08-26,2015,Agustus,26,76.2,1,5,False
2015-08-27,2015,Agustus,27,81.1,1,5,False
2015-08-28,2015,Agustus,28,83.4,1,5,False
2015-08-29,2015,Agustus,29,81.1,1,5,False
2015-08-30,2015,Agustus,30,78.5,1,5,False
2015-08-31,2015,Agustus,31,82.8,1,5,False
2015-09-01,2015,September,1,87.6,1,5,False
2015-09-02,2015,September,2,81.7,1,5,False
2015-09-03,2015,September,3,85.0,1,5,False
2015-09-04,2015,September,4,81.0,1,5,False
2015-09-05,2015,September,5,78.6,1,5,False
2015-09-06,2015,September,6,78.7,1,5,False
2015-09-07,2015,September,7,82.2,1,5,False
2015-09-08,2015,September,8,76.4,1,5,False
2015-09-09,2015,September,9,79.2,1,5,False
2015-09-10,2015,September,10,77.3,1,5,False
2015-09-11,2015,September,11,76.8,1,5,False
2015-09-12,2015,September,12,77.0,1,5,False
2015-09-13,2015,September,13,79.8,1,5,False
2015-09-14,2015,September,14,79.9,1,5,False
2015-09-15,2015,September,15,75.9,1,5,False
2015-09-16,2015,September,16,75.2,1,5,False
2015-09-17,2015,September,17,75.9,1,5,False
2015-09-18,2015,September,18,76.0,1,5,False
2015-09-19,2015,September,19,77.6,1,5,False
2015-09-20,2015,September,20,80.7,1,5,False
2015-09-21,2015,September,21,83.9,1,5,False
2015-09-22,2015,September,22,88.4,1,5,False
2015-09-23,2015,September,23,80.6,1,5,False
2015-09-24,2015,September,24,76.3,1,5,False
2015-09-25,2015,September,25,81.2,1,5,False
2015-09-26,2015,September,26,73.9,1,5,False
2015-09-27,2015,September,27,71.4,1,5,False
2015-09-28,2015,September,28,73.2,1,5,False
2015-09-29,2015,September,29,73.3,1,5,False
2015-09-30,2015,September,30,74.9,1,5,False
2015-10-01,2015,Oktober,1,79.8,1,5,False
2015-10-02,2015,Oktober,2,81.7,1,5,False
2015-10-03,2015,Oktober,3,79.6,1,5,False
2015-10-04,2015,Oktober,4,76.8,1,5,False
2015-10-05,2015,Oktober,5,77.7,1,5,False
2015-10-06,2015,Oktober,6,80.7,1,5,False
2015-10-07,2015,Oktober,7,81.5,1,5,False
2015-10-08,2015,Oktober,8,86.5,1,5,False
2015-10-09,2015,Oktober,9,86.5,1,5,False
2015-10-10,2015,Oktober,10,81.5,1,5,False
2015-10-11,2015,Oktober,11,79.6,1,5,False
2015-10-12,2015,Oktober,12,81.7,1,5,False
2015-10-13,2015,Oktober,13,85.2,1,5,False
2015-10-14,2015,Oktober,14,85.1,1,5,False
2015-10-15,2015,Oktober,15,78.3,1,5,False
2015-10-16,2015,Oktober,16,80.3,1,5,False
2015-10-17,2015,Oktober,17,84.9,1,5,False
2015-10-18,2015,Oktober,18,81.7,1,5,False
2015-10-19,2015,Oktober,19,83.4,1,5,False
2015-10-20,2015,Oktober,20,87.7,1,5,False
2015-10-21,2015,Oktober,21,84.1,1,5,False
2015-10-22,2015,Oktober,22,81.0,1,5,False
2015-10-23,2015,Oktober,23,80.1,1,5,False
2015-10-24,2015,Oktober,24,84.9,1,5,False
2015-10-25,2015,Oktober,25,88.9,1,5,False
2015-10-26,2015,Oktober,26,85.1,1,5,False
2015-10-27,2015,Oktober,27,78.4,1,5,False
2015-10-28,2015,Oktober,28,83.5,1,5,False
2015-10-29,2015,Oktober,29,79.2,1,5,False
2015-10-30,2015,Oktober,30,80.3,1,5,False
2015-10-31,2015,Oktober,31,81.8,1,5,False
2015-11-01,2015,November,1,79.6,1,5,False
2015-11-02,2015,November,2,82.6,1,5,False
2015-11-03,2015,November,3,85.7,1,5,False
2015-11-04,2015,November,4,84.5,1,5,False
2015-11-05,2015,November,5,79.4,1,5,False
2015-11-06,2015,November,6,78.4,1,5,False
2015-11-07,2015,November,7,79.2,1,5,False
2015-11-08,2015,November,8,81.0,1,5,False
2015-11-09,2015,November,9,80.7,1,5,False
2015-11-10,2015,November,10,81.7,1,5,False
2015-11-11,2015,November,11,82.3,1,5,False
2015-11-12,2015,November,12,85.4,1,5,False
2015-11-13,2015,November,13,87.6,1,5,False
2015-11-14,2015,November,14,84.8,1,5,False
2015-11-15,2015,November,15,85.3,1,5,False
2015-11-16,2015,November,16,82.6,1,5,False
2015-11-17,2015,November,17,81.8,1,5,False
2015-11-18,2015,November,18,79.8,1,5,False
2015-11-19,2015,November,19,83.0,1,5,False
2015-11-20,2015,November,20,84.7,1,5,False
2015-11-21,2015,November,21,78.9,1,5,False
2015-11-22,2015,November,22,78.1,1,5,False
2015-11-23,2015,November,23,81.4,1,5,False
2015-11-24,2015,November,24,82.0,1,5,False
2015-11-25,2015,November,25,83.4,1,5,False
2015-11-26,2015,November,26,82.4,1,5,False
2015-11-27,2015,November,27,83.7,1,5,False
2015-11-28,2015,November,28,86.2,1,5,False
2015-11-29,2015,November,29,81.5,1,5,False
2015-11-30,2015,November,30,83.6,1,5,False
2015-12-01,2015,Desember,1,83.4,1,5,False
2015-12-02,2015,Desember,2,84.8,1,5,False
2015-12-03,2015,Desember,3,87.0,1,5,False
2015-12-04,2015,Desember,4,86.0,1,5,False
2015-12-05,2015,Desember,5,90.5,1,5,False
2015-12-06,2015,Desember,6,87.1,1,5,False
2015-12-07,2015,Desember,7,80.8,1,5,False
2015-12-08,2015,Desember,8,81.8,1,5,False
2015-12-09,2015,Desember,9,82.5,1,5,False
2015-12-10,2015,Desember,10,88.1,1,5,False
2015-12-11,2015,Desember,11,84.8,1,5,False
2015-12-12,2015,Desember,12,82.5,1,5,False
2015-12-13,2015,Desember,13,82.2,1,5,False
2015-12-14,2015,Desember,14,80.1,1,5,False
2015-12-15,2015,Desember,15,78.7,1,5,False
2015-12-16,2015,Desember,16,75.8,1,5,False
2015-12-17,2015,Desember,17,74.7,1,5,False
2015-12-18,2015,Desember,18,74.8,1,5,False
2015-12-19,2015,Desember,19,75.3,1,5,False
2015-12-20,2015,Desember,20,75.7,1,5,False
2015-12-21,2015,Desember,21,74.3,1,5,False
2015-12-22,2015,Desember,22,74.1,1,5,False
2015-12-23,2015,Desember,23,76.1,1,5,False
2015-12-24,2015,Desember,24,77.6,1,5,False
2015-12-25,2015,Desember,25,79.7,1,5,False
2015-12-26,2015,Desember,26,77.9,1,5,False
2015-12-27,2015,Desember,27,78.2,1,5,False
2015-12-28,2015,Desember,28,77.3,1,5,False
2015-12-29,2015,Desember,29,78.6,1,5,False
2015-12-30,2015,Desember,30,77.7,1,5,False
2015-12-31,2015,Desember,31,74.6,1,5,False
2016-01-01,2016,Januari,1,74.2,1,5,False
2016-01-02,2016,Januari,2,71.7,1,5,False
2016-01-03,2016,Januari,3,75.7,1,5,False
2016-01-04,2016,Januari,4,77.2,1,5,False
2016-01-05,2016,Januari,5,77.1,1,5,False
2016-01-06,2016,Januari,6,76.0,1,5,False
2016-01-07,2016,Januari,7,75.0,1,5,False
2016-01-08,2016,Januari,8,80.8,1,5,False
2016-01-09,2016,Januari,9,79.5,1,5,False
2016-01-10,2016,Januari,10,79.0,1,5,False
2016-01-11,2016,Januari,11,79.2,1,5,False
2016-01-12,2016,Januari,12,78.7,1,5,False
2016-01-13,2016,Januari,13,83.5,1,5,False
2016-01-14,2016,Januari,14,81.5,1,5,False
2016-01-15,2016,Januari,15,78.9,1,5,False
2016-01-16,2016,Januari,16,80.2,1,5,False
2016-01-17,2016,Januari,17,82.4,1,5,False
2016-01-18,2016,Januari,18,78.9,1,5,False
2016-01-19,2016,Januari,19,79.4,1,5,False
2016-01-20,2016,Januari,20,78.8,1,5,False
2016-01-21,2016,Januari,21,77.2,1,5,False
2016-01-22,2016,Januari,22,78.1,1,5,False
2016-01-23,2016,Januari,23,74.7,1,5,False
2016-01-24,2016,Januari,24,75.8,1,5,False
2016-01-25,2016,Januari,25,77.8,1,5,False
2016-01-26,2016,Januari,26,75.6,1,5,False
