Date,Year,Month,Day,SWRad,Prec,RH,SST,StDev,Max,StDev_rain,%Time,Location
2008-03-30,2008,3,30,,,,29.0,,,,,4N90E
2008-03-31,2008,3,31,,,,28.8,,,,,4N90E
2008-04-01,2008,4,1,,,,29.24,,,,,4N90E
2008-04-02,2008,4,2,,,,29.23,,,,,4N90E
2008-04-03,2008,4,3,,,,29.57,,,,,4N90E
2008-04-04,2008,4,4,,,,29.85,,,,,4N90E
2008-04-05,2008,4,5,,,,29.78,,,,,4N90E
2008-04-06,2008,4,6,,,,29.46,,,,,4N90E
2008-04-07,2008,4,7,,,,29.64,,,,,4N90E
2008-04-08,2008,4,8,,,,29.62,,,,,4N90E
2008-04-09,2008,4,9,,,,29.55,,,,,4N90E
2008-04-10,2008,4,10,,,,29.77,,,,,4N90E
2008-04-11,2008,4,11,,,,29.45,,,,,4N90E
2008-04-12,2008,4,12,,,,29.47,,,,,4N90E
2008-04-13,2008,4,13,,,,29.51,,,,,4N90E
2008-04-14,2008,4,14,,,,29.39,,,,,4N90E
2008-04-15,2008,4,15,,,,29.49,,,,,4N90E
2008-04-16,2008,4,16,,,,29.44,,,,,4N90E
2008-04-17,2008,4,17,,,,29.72,,,,,4N90E
2008-04-18,2008,4,18,,,,29.67,,,,,4N90E
2008-04-19,2008,4,19,,,,29.63,,,,,4N90E
2008-04-20,2008,4,20,,,,29.5,,,,,4N90E
2008-04-21,2008,4,21,,,,29.42,,,,,4N90E
2008-04-22,2008,4,22,,,,29.39,,,,,4N90E
2008-04-23,2008,4,23,,,,29.1,,,,,4N90E
2008-04-24,2008,4,24,,,,29.23,,,,,4N90E
2008-04-25,2008,4,25,,,,29.43,,,,,4N90E
2008-04-26,2008,4,26,,,,29.33,,,,,4N90E
2008-04-27,2008,4,27,,,,29.28,,,,,4N90E
2008-04-28,2008,4,28,,,,29.21,,,,,4N90E
2008-04-29,2008,4,29,,,,29.2,,,,,4N90E
2008-04-30,2008,4,30,,,,29.22,,,,,4N90E
2008-05-01,2008,5,1,,,,29.29,,,,,4N90E
2008-05-02,2008,5,2,,,,29.34,,,,,4N90E
2008-05-03,2008,5,3,,,,29.32,,,,,4N90E
2008-05-04,2008,5,4,,,,29.37,,,,,4N90E
2008-05-05,2008,5,5,,,,29.53,,,,,4N90E
2008-05-06,2008,5,6,,,,29.58,,,,,4N90E
2008-05-07,2008,5,7,,,,29.49,,,,,4N90E
2008-05-08,2008,5,8,,,,29.42,,,,,4N90E
2008-05-09,2008,5,9,,,,29.24,,,,,4N90E
2008-05-10,2008,5,10,,,,29.31,,,,,4N90E
2008-05-11,2008,5,11,,,,29.22,,,,,4N90E
2008-05-12,2008,5,12,,,,29.22,,,,,4N90E
2008-05-13,2008,5,13,,,,29.28,,,,,4N90E
2008-05-14,2008,5,14,,,,29.24,,,,,4N90E
2008-05-15,2008,5,15,,,,29.36,,,,,4N90E
2008-05-16,2008,5,16,,,,29.35,,,,,4N90E
2008-05-17,2008,5,17,,,,29.38,,,,,4N90E
2008-05-18,2008,5,18,,,,29.41,,,,,4N90E
2008-05-19,2008,5,19,,,,29.3,,,,,4N90E
2008-05-20,2008,5,20,,,,29.33,,,,,4N90E
2008-05-21,2008,5,21,,,,29.5,,,,,4N90E
2008-05-22,2008,5,22,,,,29.85,,,,,4N90E
2008-05-23,2008,5,23,,,,29.63,,,,,4N90E
2008-05-24,2008,5,24,,,,29.32,,,,,4N90E
2008-05-25,2008,5,25,,,,29.3,,,,,4N90E
2008-05-26,2008,5,26,,,,29.46,,,,,4N90E
2008-05-27,2008,5,27,,,,29.58,,,,,4N90E
2008-05-28,2008,5,28,,,,29.87,,,,,4N90E
2008-05-29,2008,5,29,,,,29.75,,,,,4N90E
2008-05-30,2008,5,30,,,,29.6,,,,,4N90E
2008-05-31,2008,5,31,,,,29.46,,,,,4N90E
2008-06-01,2008,6,1,,,,29.18,,,,,4N90E
2008-06-02,2008,6,2,,,,29.11,,,,,4N90E
2008-06-03,2008,6,3,,,,29.07,,,,,4N90E
2008-06-04,2008,6,4,,,,29.44,,,,,4N90E
2008-06-05,2008,6,5,,,,29.25,,,,,4N90E
2008-06-06,2008,6,6,,,,29.09,,,,,4N90E
2008-06-07,2008,6,7,,,,29.09,,,,,4N90E
2008-06-08,2008,6,8,,,,29.22,,,,,4N90E
2008-06-09,2008,6,9,,,,28.86,,,,,4N90E
2008-06-10,2008,6,10,,,,28.86,,,,,4N90E
2008-06-11,2008,6,11,,,,28.77,,,,,4N90E
2008-06-12,2008,6,12,,,,28.88,,,,,4N90E
2008-06-13,2008,6,13,,,,28.86,,,,,4N90E
2008-06-14,2008,6,14,,,,28.87,,,,,4N90E
2008-06-15,2008,6,15,,,,28.91,,,,,4N90E
2008-06-16,2008,6,16,,,,29.17,,,,,4N90E
2008-06-17,2008,6,17,,,,29.42,,,,,4N90E
2008-06-18,2008,6,18,,,,29.22,,,,,4N90E
2008-06-19,2008,6,19,,,,29.25,,,,,4N90E
2008-06-20,2008,6,20,,,,29.65,,,,,4N90E
2008-06-21,2008,6,21,,,,29.27,,,,,4N90E
2008-06-22,2008,6,22,,,,28.91,,,,,4N90E
2008-06-23,2008,6,23,,,,28.96,,,,,4N90E
2008-06-24,2008,6,24,,,,28.97,,,,,4N90E
2008-06-25,2008,6,25,,,,28.98,,,,,4N90E
2008-06-26,2008,6,26,,,,28.99,,,,,4N90E
2008-06-27,2008,6,27,,,,29.09,,,,,4N90E
2008-06-28,2008,6,28,,,,29.36,,,,,4N90E
2008-06-29,2008,6,29,,,,29.33,,,,,4N90E
2008-06-30,2008,6,30,,,,29.24,,,,,4N90E
2008-07-01,2008,7,1,,,,29.25,,,,,4N90E
2008-07-02,2008,7,2,,,,29.18,,,,,4N90E
2008-07-03,2008,7,3,,,,29.13,,,,,4N90E
2008-07-04,2008,7,4,,,,29.1,,,,,4N90E
2008-07-05,2008,7,5,,,,29.11,,,,,4N90E
2008-07-06,2008,7,6,,,,29.1,,,,,4N90E
2008-07-07,2008,7,7,,,,29.12,,,,,4N90E
2008-07-08,2008,7,8,,,,29.02,,,,,4N90E
2008-07-09,2008,7,9,,,,29.0,,,,,4N90E
2008-07-10,2008,7,10,,,,28.98,,,,,4N90E
2008-07-11,2008,7,11,,,,29.5,,,,,4N90E
2008-07-12,2008,7,12,,,,29.16,,,,,4N90E
2008-07-13,2008,7,13,,,,29.14,,,,,4N90E
2008-07-14,2008,7,14,,,,29.05,,,,,4N90E
2008-07-15,2008,7,15,,,,28.92,,,,,4N90E
2008-07-16,2008,7,16,,,,28.66,,,,,4N90E
2008-07-17,2008,7,17,,,,28.68,,,,,4N90E
2008-07-18,2008,7,18,,,,28.62,,,,,4N90E
2008-07-19,2008,7,19,,,,28.45,,,,,4N90E
2008-07-20,2008,7,20,,,,28.46,,,,,4N90E
2008-07-21,2008,7,21,,,,28.53,,,,,4N90E
2008-07-22,2008,7,22,,,,28.54,,,,,4N90E
2010-07-04,2010,7,4,,,,29.56,,,,,4N90E
2010-07-05,2010,7,5,277.93,-0.01,75.4,29.64,352.38,1002.7,0.02,0.0,4N90E
2010-07-06,2010,7,6,271.63,-0.01,76.6,29.53,350.73,1033.42,0.04,0.0,4N90E
2010-07-07,2010,7,7,260.47,0.01,77.7,29.54,349.98,1131.11,0.06,0.0,4N90E
2010-07-08,2010,7,8,196.76,0.13,79.1,29.44,285.39,1202.36,0.72,4.2,4N90E
2010-07-09,2010,7,9,268.71,0.03,78.4,29.49,353.55,989.9,0.21,2.1,4N90E
2010-07-10,2010,7,10,271.55,-0.01,78.0,29.45,353.68,1043.23,0.05,0.0,4N90E
2010-07-11,2010,7,11,155.93,0.0,77.7,29.46,196.72,759.96,0.04,0.0,4N90E
2010-07-12,2010,7,12,248.63,0.05,79.9,29.84,336.83,1034.7,0.29,2.1,4N90E
2010-07-13,2010,7,13,202.56,0.26,81.0,29.57,294.48,1012.09,1.25,7.7,4N90E
2010-07-14,2010,7,14,24.04,0.33,81.3,29.3,31.86,102.12,1.1,8.3,4N90E
2010-07-15,2010,7,15,71.53,0.31,81.0,29.2,97.87,424.22,0.89,10.4,4N90E
2010-07-16,2010,7,16,49.32,0.46,81.0,29.16,107.86,867.04,2.51,6.2,4N90E
2010-07-17,2010,7,17,178.62,0.2,80.2,29.16,280.64,1091.87,1.33,2.8,4N90E
2010-07-18,2010,7,18,256.86,0.1,79.9,29.15,346.1,988.62,0.57,3.5,4N90E
2010-07-19,2010,7,19,203.14,0.01,79.5,29.12,275.76,978.81,0.11,0.7,4N90E
2010-07-20,2010,7,20,203.2,0.03,79.9,29.12,273.41,982.65,0.38,0.7,4N90E
2010-07-21,2010,7,21,248.1,0.0,78.8,29.18,338.34,997.16,0.04,0.0,4N90E
2010-07-22,2010,7,22,263.91,-0.01,78.8,29.2,348.08,1096.56,0.03,0.0,4N90E
2010-07-23,2010,7,23,98.66,0.02,79.1,29.09,128.35,577.37,0.03,0.0,4N90E
2010-07-24,2010,7,24,178.59,0.01,79.5,29.1,231.43,919.94,0.09,0.7,4N90E
2010-07-25,2010,7,25,78.57,0.01,78.8,29.05,113.62,426.78,0.07,0.0,4N90E
2010-07-26,2010,7,26,251.25,0.01,79.9,29.12,324.18,960.89,0.02,0.0,4N90E
2010-07-27,2010,7,27,167.21,0.0,80.6,28.99,232.76,989.05,0.03,0.0,4N90E
2010-07-28,2010,7,28,,1.28,84.3,28.88,,,4.55,10.4,4N90E
2010-07-29,2010,7,29,,0.14,81.3,28.92,,,0.52,6.9,4N90E
2010-07-30,2010,7,30,,0.0,78.4,28.86,,,0.18,0.7,4N90E
2010-07-31,2010,7,31,,0.02,81.7,28.9,,,0.3,1.4,4N90E
2010-08-01,2010,8,1,,-0.01,81.7,28.88,,,0.01,0.0,4N90E
2010-08-02,2010,8,2,,-0.02,81.3,28.89,,,0.01,0.0,4N90E
2010-08-03,2010,8,3,,-0.02,79.9,28.82,,,0.02,0.0,4N90E
2010-08-04,2010,8,4,,0.07,79.9,28.86,,,0.96,1.4,4N90E
2010-08-05,2010,8,5,,-0.02,78.8,28.95,,,0.01,0.0,4N90E
2010-08-06,2010,8,6,,-0.02,80.2,28.89,,,0.01,0.0,4N90E
2010-08-07,2010,8,7,,-0.02,80.2,28.9,,,0.03,0.0,4N90E
2010-08-08,2010,8,8,,0.03,80.6,28.92,,,0.44,1.4,4N90E
2010-08-09,2010,8,9,,0.06,82.1,28.95,,,0.76,1.4,4N90E
2010-08-10,2010,8,10,,0.14,82.8,28.91,,,1.11,3.5,4N90E
2010-08-11,2010,8,11,,0.27,86.1,28.9,,,1.02,9.0,4N90E
2010-08-12,2010,8,12,,0.31,81.7,28.86,,,1.17,9.0,4N90E
2010-08-13,2010,8,13,,0.14,80.6,28.89,,,0.78,4.2,4N90E
2010-08-14,2010,8,14,,-0.01,79.9,28.8,,,0.05,0.0,4N90E
2010-08-15,2010,8,15,,0.67,85.0,28.68,,,2.21,16.0,4N90E
2010-08-16,2010,8,16,,0.12,81.7,28.68,,,0.51,6.2,4N90E
2010-08-17,2010,8,17,,-0.02,81.3,28.71,,,0.02,0.0,4N90E
2010-08-18,2010,8,18,,1.44,84.7,28.71,,,4.87,18.2,4N90E
2010-08-19,2010,8,19,,0.77,85.4,28.59,,,2.26,18.8,4N90E
2010-08-20,2010,8,20,,0.27,83.6,28.42,,,1.25,6.2,4N90E
2010-08-21,2010,8,21,,0.02,84.3,28.41,,,0.21,1.4,4N90E
2010-08-22,2010,8,22,,-0.01,83.2,28.37,,,0.02,0.0,4N90E
2010-08-23,2010,8,23,,-0.01,82.1,28.48,,,0.01,0.0,4N90E
2010-08-24,2010,8,24,,0.01,82.8,28.62,,,0.19,1.4,4N90E
2010-08-25,2010,8,25,,0.01,82.5,28.63,,,0.17,1.4,4N90E
2010-08-26,2010,8,26,,-0.01,81.3,28.67,,,0.01,0.0,4N90E
2010-08-27,2010,8,27,,0.08,80.6,28.71,,,0.74,1.4,4N90E
2010-08-28,2010,8,28,,-0.01,81.0,28.69,,,0.02,0.0,4N90E
2010-08-29,2010,8,29,,-0.01,79.9,28.76,,,0.04,0.0,4N90E
2010-08-30,2010,8,30,,0.0,79.9,28.85,,,0.14,0.7,4N90E
2010-08-31,2010,8,31,,0.2,81.0,28.83,,,1.39,3.5,4N90E
2010-09-01,2010,9,1,,-0.01,79.9,28.82,,,0.02,0.0,4N90E
2010-09-02,2010,9,2,,0.09,81.3,28.72,,,0.76,2.1,4N90E
2010-09-03,2010,9,3,,-0.02,79.5,28.63,,,0.01,0.0,4N90E
2010-09-04,2010,9,4,,-0.02,80.6,28.53,,,0.02,0.0,4N90E
2010-09-05,2010,9,5,,0.18,80.6,28.7,,,1.52,2.1,4N90E
2010-09-06,2010,9,6,,-0.01,80.6,28.78,,,0.01,0.0,4N90E
2010-09-07,2010,9,7,,-0.01,75.8,28.84,,,0.03,0.0,4N90E
2010-09-08,2010,9,8,,-0.01,75.4,28.86,,,0.04,0.0,4N90E
2010-09-09,2010,9,9,,0.64,81.0,29.03,,,2.72,5.6,4N90E
2010-09-10,2010,9,10,,-0.02,80.6,28.76,,,0.02,0.0,4N90E
2010-09-11,2010,9,11,,-0.01,76.9,28.87,,,0.04,0.0,4N90E
2010-09-12,2010,9,12,,-0.02,78.0,28.94,,,0.04,0.0,4N90E
2010-09-13,2010,9,13,,0.04,79.5,28.98,,,0.28,2.1,4N90E
2010-09-14,2010,9,14,,0.06,78.8,28.82,,,0.45,2.1,4N90E
2010-09-15,2010,9,15,,0.23,80.2,28.78,,,0.85,10.4,4N90E
2010-09-16,2010,9,16,,-0.02,81.0,28.76,,,0.02,0.0,4N90E
2010-09-17,2010,9,17,,0.04,81.0,28.76,,,0.33,2.1,4N90E
2010-09-18,2010,9,18,,-0.02,80.6,28.77,,,0.09,0.0,4N90E
2010-09-19,2010,9,19,,-0.01,81.3,28.73,,,0.05,0.0,4N90E
2010-09-20,2010,9,20,,0.09,82.8,28.73,,,0.38,5.6,4N90E
2010-09-21,2010,9,21,,-0.01,82.5,28.67,,,0.11,0.0,4N90E
2010-09-22,2010,9,22,,0.38,82.8,28.58,,,1.7,8.5,4N90E
2010-09-23,2010,9,23,,0.47,81.7,28.61,,,2.73,5.6,4N90E
2010-09-24,2010,9,24,,0.15,82.8,28.56,,,0.9,3.5,4N90E
2010-09-25,2010,9,25,,0.0,81.3,28.55,,,0.12,0.7,4N90E
2010-09-26,2010,9,26,,0.27,85.0,28.5,,,1.19,5.6,4N90E
2010-09-27,2010,9,27,,-0.01,82.8,28.59,,,0.03,0.0,4N90E
2010-09-28,2010,9,28,,1.03,86.1,28.52,,,3.45,16.5,4N90E
2010-09-29,2010,9,29,,0.09,84.7,28.49,,,0.34,1.4,4N90E
2010-09-30,2010,9,30,,0.02,84.3,28.48,,,0.08,0.0,4N90E
2010-10-01,2010,10,1,,0.04,83.2,28.65,,,0.21,1.4,4N90E
2010-10-02,2010,10,2,,0.24,84.7,28.59,,,1.29,5.6,4N90E
2010-10-03,2010,10,3,,0.83,86.9,28.45,,,2.78,15.3,4N90E
2010-10-04,2010,10,4,,0.01,82.5,28.46,,,0.17,0.7,4N90E
2010-10-05,2010,10,5,,0.16,82.1,28.42,,,0.75,5.6,4N90E
2010-10-06,2010,10,6,,-0.02,81.3,28.55,,,0.02,0.0,4N90E
2010-10-07,2010,10,7,,-0.02,78.4,28.59,,,0.04,0.0,4N90E
2010-10-08,2010,10,8,,-0.02,78.0,28.62,,,0.01,0.0,4N90E
2010-10-09,2010,10,9,,-0.02,80.2,28.61,,,0.01,0.0,4N90E
2010-10-10,2010,10,10,,0.0,81.0,28.58,,,0.17,0.7,4N90E
2010-10-11,2010,10,11,,-0.02,79.9,28.52,,,0.01,0.0,4N90E
2010-10-12,2010,10,12,,-0.03,79.9,28.53,,,0.02,0.0,4N90E
2010-10-13,2010,10,13,,-0.02,79.9,28.57,,,0.03,0.0,4N90E
2010-10-14,2010,10,14,,-0.02,79.5,28.53,,,0.01,0.0,4N90E
2010-10-15,2010,10,15,,-0.03,77.7,28.59,,,0.01,0.0,4N90E
2010-10-16,2010,10,16,,-0.02,74.3,28.52,,,0.01,0.0,4N90E
2010-10-17,2010,10,17,,-0.02,76.6,28.55,,,0.03,0.0,4N90E
2010-10-18,2010,10,18,,0.0,77.7,28.62,,,0.12,0.7,4N90E
2010-10-19,2010,10,19,,-0.01,74.7,28.67,,,0.02,0.0,4N90E
2010-10-20,2010,10,20,,-0.01,77.7,28.76,,,0.02,0.0,4N90E
2010-10-21,2010,10,21,,-0.03,74.3,28.72,,,0.02,0.0,4N90E
2010-10-22,2010,10,22,,0.01,75.1,28.66,,,0.29,1.4,4N90E
2010-10-23,2010,10,23,,-0.02,76.2,28.66,,,0.02,0.0,4N90E
2010-10-24,2010,10,24,,-0.02,76.6,28.69,,,0.01,0.0,4N90E
2010-10-25,2010,10,25,,-0.01,77.7,28.86,,,0.01,0.0,4N90E
2010-10-26,2010,10,26,,0.06,80.6,28.87,,,0.72,1.4,4N90E
2010-10-27,2010,10,27,,1.29,87.6,28.85,,,3.46,26.9,4N90E
2010-10-28,2010,10,28,,0.33,81.3,28.89,,,1.45,5.6,4N90E
2010-10-29,2010,10,29,,0.27,84.3,28.75,,,0.93,9.0,4N90E
2010-10-30,2010,10,30,,0.14,81.0,28.65,,,0.71,5.6,4N90E
2010-10-31,2010,10,31,,0.48,81.7,28.66,,,2.31,8.3,4N90E
2010-11-01,2010,11,1,,0.71,82.1,28.69,,,3.99,13.9,4N90E
2010-11-02,2010,11,2,,0.74,81.3,28.71,,,3.0,11.1,4N90E
2010-11-03,2010,11,3,,0.15,80.2,28.61,,,0.95,4.2,4N90E
2010-11-04,2010,11,4,,0.07,82.8,28.54,,,0.49,3.5,4N90E
2010-11-05,2010,11,5,,0.19,78.0,28.55,,,1.09,6.2,4N90E
2010-11-06,2010,11,6,,0.0,79.9,28.58,,,0.21,1.4,4N90E
2010-11-07,2010,11,7,,0.38,81.7,28.65,,,2.17,4.2,4N90E
2010-11-08,2010,11,8,,-0.01,81.3,28.49,,,0.04,0.0,4N90E
2010-11-09,2010,11,9,,0.04,83.6,28.55,,,0.26,1.4,4N90E
2010-11-10,2010,11,10,,2.32,89.8,28.26,,,4.3,31.9,4N90E
2010-11-11,2010,11,11,,0.35,83.2,28.35,,,1.11,11.8,4N90E
2010-11-12,2010,11,12,,-0.01,82.5,28.34,,,0.05,0.0,4N90E
2010-11-13,2010,11,13,,0.0,74.7,28.63,,,0.01,0.0,4N90E
2010-11-14,2010,11,14,,0.09,80.2,28.54,,,0.35,2.1,4N90E
2010-11-15,2010,11,15,,-0.01,80.2,28.61,,,0.01,0.0,4N90E
2010-11-16,2010,11,16,,0.0,81.3,28.61,,,0.01,0.0,4N90E
2010-11-17,2010,11,17,,0.0,78.4,28.8,,,0.05,0.0,4N90E
2010-11-18,2010,11,18,,0.58,82.8,28.83,,,3.27,5.6,4N90E
2010-11-19,2010,11,19,,0.21,82.1,28.64,,,1.01,5.6,4N90E
2010-11-20,2010,11,20,,0.22,80.2,28.77,,,1.58,3.5,4N90E
2010-11-21,2010,11,21,,0.02,83.2,28.86,,,0.12,0.0,4N90E
2010-11-22,2010,11,22,,0.73,86.9,28.57,,,2.04,16.0,4N90E
2010-11-23,2010,11,23,,0.94,86.9,28.45,,,2.08,23.6,4N90E
2010-11-24,2010,11,24,,1.38,90.2,28.31,,,2.98,25.7,4N90E
2010-11-25,2010,11,25,,0.35,86.1,28.29,,,1.68,7.6,4N90E
2010-11-26,2010,11,26,,2.32,91.7,28.27,,,5.16,34.0,4N90E
2010-11-27,2010,11,27,,-0.02,83.6,28.27,,,0.04,0.0,4N90E
2010-11-28,2010,11,28,,0.02,83.9,28.3,,,0.13,0.0,4N90E
2010-11-29,2010,11,29,,0.18,85.8,28.31,,,1.01,2.8,4N90E
2010-11-30,2010,11,30,,0.1,82.8,28.37,,,0.55,3.5,4N90E
2010-12-01,2010,12,1,,0.71,85.8,28.44,,,3.59,8.3,4N90E
2010-12-02,2010,12,2,,1.37,92.0,28.24,,,3.12,29.2,4N90E
2010-12-03,2010,12,3,,0.26,82.1,28.29,,,1.88,2.1,4N90E
2010-12-04,2010,12,4,,0.61,88.0,28.15,,,1.89,14.6,4N90E
2010-12-05,2010,12,5,,0.47,85.0,28.08,,,1.76,11.1,4N90E
2010-12-06,2010,12,6,,0.34,85.4,27.98,,,0.93,11.8,4N90E
2010-12-07,2010,12,7,,0.0,82.1,27.99,,,0.07,0.0,4N90E
2010-12-08,2010,12,8,,0.0,80.6,28.43,,,0.02,0.0,4N90E
2010-12-09,2010,12,9,,-0.01,78.0,28.53,,,0.02,0.0,4N90E
2010-12-10,2010,12,10,,-0.01,81.0,28.47,,,0.07,0.0,4N90E
2010-12-11,2010,12,11,,0.78,84.3,28.33,,,3.29,7.9,4N90E
2010-12-12,2010,12,12,,-0.01,82.1,28.26,,,0.02,0.0,4N90E
2010-12-13,2010,12,13,,0.11,81.0,28.32,,,0.95,2.1,4N90E
2010-12-14,2010,12,14,,-0.01,79.9,28.46,,,0.04,0.0,4N90E
2010-12-15,2010,12,15,,-0.01,73.6,28.45,,,0.04,0.0,4N90E
2010-12-16,2010,12,16,,-0.01,73.2,28.47,,,0.04,0.0,4N90E
2010-12-17,2010,12,17,,-0.02,72.9,28.62,,,0.02,0.0,4N90E
2010-12-18,2010,12,18,,0.25,75.4,28.75,,,2.1,2.1,4N90E
2010-12-19,2010,12,19,,0.34,82.5,28.68,,,2.12,4.2,4N90E
2010-12-20,2010,12,20,,0.32,82.8,28.54,,,1.56,4.2,4N90E
2010-12-21,2010,12,21,,-0.01,79.5,28.68,,,0.02,0.0,4N90E
2010-12-22,2010,12,22,,-0.01,79.9,28.7,,,0.02,0.0,4N90E
2010-12-23,2010,12,23,,0.28,81.7,28.72,,,1.36,5.6,4N90E
2010-12-24,2010,12,24,,0.44,83.2,28.68,,,1.79,9.0,4N90E
2010-12-25,2010,12,25,,0.15,84.7,28.56,,,0.63,5.6,4N90E
2010-12-26,2010,12,26,,0.0,79.5,28.67,,,0.05,0.0,4N90E
2010-12-27,2010,12,27,,0.13,80.6,28.79,,,1.02,2.1,4N90E
2010-12-28,2010,12,28,,-0.01,76.6,28.9,,,0.03,0.0,4N90E
2010-12-29,2010,12,29,,-0.01,76.2,28.9,,,0.02,0.0,4N90E
2010-12-30,2010,12,30,,0.27,78.4,29.11,,,2.35,2.8,4N90E
2010-12-31,2010,12,31,,0.0,81.3,28.92,,,0.01,0.0,4N90E
2011-01-01,2011,1,1,,0.0,78.8,29.11,,,0.01,0.0,4N90E
2011-01-02,2011,1,2,,0.01,77.7,29.16,,,0.07,0.0,4N90E
2011-01-03,2011,1,3,,1.44,89.1,28.92,,,3.8,20.8,4N90E
2011-01-04,2011,1,4,,1.82,91.7,28.81,,,5.85,16.7,4N90E
2011-01-05,2011,1,5,,0.36,86.5,28.56,,,1.8,6.9,4N90E
2011-01-06,2011,1,6,,0.46,88.0,28.7,,,2.3,15.1,4N90E
2011-01-07,2011,1,7,,0.29,80.2,28.64,,,1.39,21.4,4N90E
2011-01-08,2011,1,8,,0.04,82.5,28.77,,,0.36,1.4,4N90E
2011-01-09,2011,1,9,,0.32,84.3,28.66,,,2.02,4.9,4N90E
2011-01-10,2011,1,10,,0.08,81.0,28.65,,,0.43,2.8,4N90E
2011-01-11,2011,1,11,,0.24,81.3,28.52,,,1.47,4.9,4N90E
2011-01-12,2011,1,12,,0.06,78.4,28.56,,,0.61,2.1,4N90E
2011-01-13,2011,1,13,,-0.01,73.2,28.62,,,0.02,0.0,4N90E
2011-01-14,2011,1,14,,0.0,69.2,28.93,,,0.03,0.0,4N90E
2011-01-15,2011,1,15,,0.0,68.1,29.01,,,0.03,0.0,4N90E
2011-01-16,2011,1,16,,-0.01,70.3,29.0,,,0.07,0.0,4N90E
2011-01-17,2011,1,17,,-0.01,71.0,29.01,,,0.02,0.0,4N90E
2011-01-18,2011,1,18,,-0.02,75.1,29.01,,,0.06,0.0,4N90E
2011-01-19,2011,1,19,,-0.02,73.6,28.87,,,0.03,0.0,4N90E
2011-01-20,2011,1,20,,-0.02,69.9,28.7,,,0.01,0.0,4N90E
2011-01-21,2011,1,21,,-0.01,74.0,28.89,,,0.01,0.0,4N90E
2011-01-22,2011,1,22,,-0.02,73.2,28.72,,,0.01,0.0,4N90E
2011-01-23,2011,1,23,,0.05,78.8,28.77,,,0.53,1.4,4N90E
2011-01-24,2011,1,24,,0.01,79.9,28.73,,,0.25,1.4,4N90E
2011-01-25,2011,1,25,,0.01,79.5,28.85,,,0.25,0.7,4N90E
2011-01-26,2011,1,26,,0.01,80.6,28.94,,,0.15,0.7,4N90E
2011-01-27,2011,1,27,,0.0,75.4,29.3,,,0.02,0.0,4N90E
2011-01-28,2011,1,28,,0.74,82.1,29.18,,,3.11,5.6,4N90E
2011-01-29,2011,1,29,,-0.01,80.2,29.24,,,0.08,0.0,4N90E
2011-01-30,2011,1,30,,-0.02,78.0,29.3,,,0.06,0.0,4N90E
2011-01-31,2011,1,31,,2.8,85.0,29.07,,,8.43,19.0,4N90E
2011-02-01,2011,2,1,,0.46,81.3,29.24,,,0.92,20.1,4N90E
2011-02-02,2011,2,2,,0.18,82.8,28.93,,,1.44,3.5,4N90E
2011-02-03,2011,2,3,,0.0,82.8,29.11,,,0.02,0.0,4N90E
2011-02-04,2011,2,4,,0.0,72.5,29.7,,,0.01,0.0,4N90E
2011-02-05,2011,2,5,,-0.01,74.7,29.33,,,0.05,0.0,4N90E
2011-02-06,2011,2,6,,-0.02,75.4,29.27,,,0.05,0.0,4N90E
2011-02-07,2011,2,7,,-0.01,71.8,29.21,,,0.04,0.0,4N90E
2011-02-08,2011,2,8,,-0.01,69.5,29.47,,,0.04,0.0,4N90E
2011-02-09,2011,2,9,,0.99,83.6,29.29,,,4.89,9.2,4N90E
2011-02-10,2011,2,10,,0.94,90.9,28.49,,,1.73,23.6,4N90E
2011-02-11,2011,2,11,,0.02,83.9,28.82,,,0.26,0.7,4N90E
2011-02-12,2011,2,12,,1.08,92.0,28.96,,,3.09,19.0,4N90E
2011-02-13,2011,2,13,,0.35,87.6,28.94,,,1.46,7.7,4N90E
2011-02-14,2011,2,14,,1.59,87.6,28.82,,,6.03,27.8,4N90E
2011-02-15,2011,2,15,,0.61,79.1,29.17,,,3.95,4.9,4N90E
2011-02-16,2011,2,16,,0.02,77.7,29.16,,,0.21,0.7,4N90E
2011-02-17,2011,2,17,,0.0,75.8,29.2,,,0.01,0.0,4N90E
2011-02-18,2011,2,18,,0.47,78.8,29.3,,,3.86,2.1,4N90E
2011-02-19,2011,2,19,,0.0,78.0,29.61,,,0.07,0.0,4N90E
2011-02-20,2011,2,20,,-0.01,76.9,29.55,,,0.03,0.0,4N90E
2011-02-21,2011,2,21,,0.89,83.9,29.08,,,2.86,15.9,4N90E
2011-02-22,2011,2,22,,0.03,80.6,29.11,,,0.3,2.1,4N90E
2011-02-23,2011,2,23,,0.33,81.7,28.87,,,1.52,5.8,4N90E
2011-02-24,2011,2,24,,0.24,84.7,28.8,,,1.26,4.9,4N90E
2011-02-25,2011,2,25,,1.17,85.0,28.72,,,3.73,13.2,4N90E
2011-02-26,2011,2,26,,2.6,87.2,28.48,,,10.1,16.7,4N90E
2011-02-27,2011,2,27,,0.3,83.2,28.65,,,0.75,13.2,4N90E
2011-02-28,2011,2,28,,0.0,75.1,29.63,,,0.04,0.0,4N90E
2011-03-01,2011,3,1,,0.0,73.6,29.5,,,0.04,0.0,4N90E
2011-03-02,2011,3,2,,0.01,72.9,29.67,,,0.05,0.0,4N90E
2011-03-03,2011,3,3,,-0.02,74.0,29.53,,,0.06,0.0,4N90E
