Date,Year,month,day,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
7/2/2014,2014,2,7,25.68,28.7,22.79,80.46,0.19,21.37,2.38,3.9,17.9
6/2/2014,2014,2,6,25.6,28.8,22.75,74.58,0,21.86,1.64,2.79,1
5/2/2014,2014,2,5,24.8,27.92,21.98,79.65,0,22.57,2.64,3.98,332.1
4/2/2014,2014,2,4,25.22,28.64,23.04,82.98,0.01,21.31,2.98,4.16,342.9
3/2/2014,2014,2,3,25.17,27.84,23.4,82.17,0,19.62,3.94,6.08,340.1
2/2/2014,2014,2,2,25.29,27.84,23.14,79.45,0,18.97,2.85,4.32,9.6
1/2/2014,2014,2,1,25.38,27.96,23.38,77.58,0.06,18.07,2.89,4.23,53
31/1/2014,2014,1,31,25.21,28.06,22.98,79.42,0.53,20.94,3.04,5.29,82.7
30/1/2014,2014,1,30,25.54,28.05,23.43,81.25,0.17,19.92,3.16,5.51,68.5
29/1/2014,2014,1,29,25.59,28.15,23.33,80,0.35,16.12,2.72,4.62,65.1
28/1/2014,2014,1,28,25.44,27.35,23.74,76.31,0,16.2,2.57,4.04,43.1
27/1/2014,2014,1,27,25.44,27.77,23.9,80.97,0.45,9.9,2.93,4.98,34.4
26/1/2014,2014,1,26,25.22,27.1,23.83,84.52,1.55,16.7,3.35,5.24,35.6
25/1/2014,2014,1,25,25.5,28.1,23.44,79.12,0.52,19.82,2.59,3.95,41.6
24/1/2014,2014,1,24,24.66,26.83,22.69,82.13,0.37,13.74,3.31,4.45,34.2
23/1/2014,2014,1,23,24.77,26.98,22.78,79.2,0.29,17.16,3.13,5.29,44.5
22/1/2014,2014,1,22,24.84,27.09,22.77,76.11,0.05,18.85,3.35,5.08,64.4
21/1/2014,2014,1,21,24.87,27.08,23.09,78.49,0.47,13.95,3.39,4.98,35.8
20/1/2014,2014,1,20,24.92,26.64,23.46,79.96,0.17,15.66,3.11,4.83,39
19/1/2014,2014,1,19,25.07,26.9,23.28,78.32,0.19,19.41,3.47,5.26,60.8
18/1/2014,2014,1,18,25.23,27.31,23.65,82.57,0.37,17.54,4.02,5.44,57.4
17/1/2014,2014,1,17,25.32,26.98,23.88,83.01,1.51,10.49,3.8,5.88,55.4
16/1/2014,2014,1,16,25.56,27.09,24.47,82.31,0.75,13.79,3.26,5.86,39.5
15/1/2014,2014,1,15,25.73,27.81,23.94,80.86,0.81,15.85,2.35,4.6,43.5
14/1/2014,2014,1,14,26.04,28.43,24.16,81.22,2.43,16.95,1.86,3.5,35.2
13/1/2014,2014,1,13,26.3,28.38,24.66,80.66,0.73,18.6,2,3.58,43.4
12/1/2014,2014,1,12,26.13,27.65,24.83,83.33,1.16,16.52,3.06,4.81,36.7
11/1/2014,2014,1,11,25.61,27.17,24.49,88.95,4.1,14.8,4.12,5.84,54
10/1/2014,2014,1,10,25.26,26.34,24.39,88.07,11.14,6.51,3.27,6.28,60.6
9/1/2014,2014,1,9,26.06,28.5,23.88,79.87,3.34,14.05,1.64,2.43,75
8/1/2014,2014,1,8,26.09,28.41,23.93,80.06,0.35,15.47,1.52,2.27,31
7/1/2014,2014,1,7,25.89,27.11,24.57,84.07,1.76,11.43,1.55,2.51,41.9
6/1/2014,2014,1,6,25.8,27.99,23.64,84.4,1.41,15.3,2.17,3.42,0.3
5/1/2014,2014,1,5,25.9,28.48,23.66,81.8,0.44,16.87,1.65,2.51,328.7
4/1/2014,2014,1,4,25.56,27.89,23.84,86.59,1.5,11.04,3.18,4.4,316.2
3/1/2014,2014,1,3,25.88,27.25,24.72,89.6,6.47,11.01,3.65,5.22,24.8
2/1/2014,2014,1,2,26.15,28.11,24.38,87.53,3.08,12.64,3.05,3.96,65.4
1/1/2014,2014,1,1,25.86,27.58,24.74,87.71,4.67,10.21,3.6,5.34,68
31/12/2013,2013,12,31,25.6,27.27,24.19,89.27,2.42,10.7,3.39,4.75,82
30/12/2013,2013,12,30,24.95,26.41,23.88,90.27,7.36,8.14,3.55,4.71,83.3
29/12/2013,2013,12,29,24.88,26.02,23.93,90.25,35.99,3.68,3.56,5.28,44.2
28/12/2013,2013,12,28,25.6,26.73,24.73,88.19,38.54,9.38,3.76,5.67,46.9
27/12/2013,2013,12,27,26.05,27.95,24.86,84.76,3.78,11.88,2.72,5.26,49.1
26/12/2013,2013,12,26,25.97,28.14,24.31,83.42,8.94,10.53,2.5,4.5,28.7
25/12/2013,2013,12,25,25.68,27.44,24.36,85.16,49.66,8.44,3.29,4.45,35.9
24/12/2013,2013,12,24,26.15,28.18,24.81,83.43,3.08,16.88,2.75,4.41,45.2
23/12/2013,2013,12,23,26.19,28.42,24.83,84.28,1.13,17.85,3.27,4.01,40.7
22/12/2013,2013,12,22,25.96,27.26,24.99,85.94,4.37,12.55,4.44,6.23,48.2
21/12/2013,2013,12,21,26.08,27.98,24.56,85.8,3.97,9.83,3.91,6.1,71.1
20/12/2013,2013,12,20,26.55,28.53,24.97,83.99,10.02,13.2,1.77,2.72,63.4
19/12/2013,2013,12,19,26.31,27.99,24.87,86.15,21.06,15.62,3.22,4.24,42.8
18/12/2013,2013,12,18,26.09,28.3,24.27,86.29,3.25,20.3,3.81,5.06,330.8
17/12/2013,2013,12,17,26.03,28.79,23.81,84.84,2.15,18.43,3.9,4.85,316.3
16/12/2013,2013,12,16,26.85,30.33,24.72,79.7,1.29,18.54,3.2,4.64,322.3
15/12/2013,2013,12,15,26.26,28.05,24.75,87.03,1.49,18.84,2.47,3.57,27
14/12/2013,2013,12,14,26.2,28.13,24.77,87.63,1.45,18.88,2.48,3.55,100.1
13/12/2013,2013,12,13,26.38,28.64,24.65,86.15,2.56,12.26,1.96,3.27,62.1
12/12/2013,2013,12,12,25.42,27.17,24.34,88.32,5.53,6.81,2.45,3.8,59.8
11/12/2013,2013,12,11,25.36,26.68,24.35,90.42,20.74,15.84,2.58,3.92,57.5
10/12/2013,2013,12,10,25.43,26.88,24.56,89.71,10.48,7.67,2.43,3.37,80.6
9/12/2013,2013,12,9,26.2,28.78,23.89,84.59,5.15,15.07,2.76,3.43,104.2
8/12/2013,2013,12,8,25.82,27.47,24.62,87.81,2.98,18.42,3.17,4.06,69.9
7/12/2013,2013,12,7,25.28,27.07,23.5,86.52,4.71,11.75,1.87,2.8,79.8
6/12/2013,2013,12,6,25.31,26.36,24.48,87.76,16.93,9.08,2.36,4.05,64.1
5/12/2013,2013,12,5,25.25,26.1,23.97,92.69,18.18,3.47,4.01,5.61,8.4
4/12/2013,2013,12,4,25.17,26.7,24.32,88.17,16.39,6,2.13,2.96,67.8
3/12/2013,2013,12,3,25.41,26.28,24.5,92.25,24.8,6.78,3.05,5.48,68.9
2/12/2013,2013,12,2,25.56,27.34,23.68,88.82,10.12,11.48,2.83,4.83,69.7
1/12/2013,2013,12,1,25.35,26.59,24.11,89.42,9.89,12.16,2.24,2.99,83.2
30/11/2013,2013,11,30,25.62,26.95,24.55,92.09,11.76,7.61,3.55,6.18,76.9
29/11/2013,2013,11,29,25.62,27.25,24.72,90.05,8.84,16.29,2.93,4.86,13.9
28/11/2013,2013,11,28,26.18,28.67,24.91,86.47,4.98,6.45,2.7,5.14,316
27/11/2013,2013,11,27,26.68,29.12,24.77,81.2,4.01,17.59,1.98,3.05,334.3
26/11/2013,2013,11,26,26.97,29.17,25.27,79.11,0.87,15.69,1.69,2.52,67.1
25/11/2013,2013,11,25,26.5,28.68,25.2,84.2,4.59,20.73,1.81,3.34,29.4
24/11/2013,2013,11,24,26.16,28.35,24.36,86.2,7.73,19.44,1.89,2.65,86.6
23/11/2013,2013,11,23,26.28,30.12,23.21,80.53,7.96,15.4,2.53,5.41,295.5
22/11/2013,2013,11,22,24.65,26.08,23.34,89.28,4.98,6.14,5.5,8.15,289.6
21/11/2013,2013,11,21,25.17,26.98,23.69,85.77,3.93,14.1,2.42,3.98,326.1
20/11/2013,2013,11,20,25.06,26.29,24.14,86.96,7.18,11.2,1.81,3.06,18.1
19/11/2013,2013,11,19,26.31,28.23,24.88,84.6,4.83,14.09,2.6,3.28,328.3
18/11/2013,2013,11,18,27.1,29.75,25.08,78.25,1.82,18.67,2.13,3.96,11.6
17/11/2013,2013,11,17,26.54,28.91,24.55,78.94,1.41,9.19,1.74,2.75,73.5
16/11/2013,2013,11,16,25.89,27.74,24.68,86.7,2.69,16.73,2.94,4.11,321.3
15/11/2013,2013,11,15,26.57,28.9,24.83,82.49,5.58,15.97,1.78,2.84,339.4
14/11/2013,2013,11,14,26.66,28.98,25.28,81.48,3.08,15.55,1.51,3.48,52.7
13/11/2013,2013,11,13,26.57,28.65,25.22,82.3,2.7,13.67,1.55,2.49,23.9
12/11/2013,2013,11,12,26.65,28.79,24.97,82.99,2.2,7.81,1.99,2.98,74.4
11/11/2013,2013,11,11,26.54,28.71,25.21,84.65,5.14,17.74,1.87,2.62,22.1
10/11/2013,2013,11,10,26.71,29.32,24.67,83.2,2.85,9.75,2.32,3.33,338.9
9/11/2013,2013,11,9,26.45,28.55,25.21,84.82,8.41,18.22,2.64,4.1,340.8
8/11/2013,2013,11,8,26.1,27.9,24.3,82.27,2.96,18.06,1.73,2.49,336.5
7/11/2013,2013,11,7,26.25,28.8,24.23,83.19,1.02,16.91,1.78,2.44,325.6
6/11/2013,2013,11,6,26.23,27.83,24.65,81.32,2.78,11.65,1.32,2.07,303.9
5/11/2013,2013,11,5,26.77,28.35,24.81,76.47,1.42,16.43,1.09,1.87,70.6
4/11/2013,2013,11,4,26.4,27.77,24.79,78.64,2.05,14.28,1.13,2.1,24.3
3/11/2013,2013,11,3,26.37,28.03,24.15,78.6,2.15,16.63,1.3,1.91,348.5
2/11/2013,2013,11,2,26.42,28.02,25.02,83.57,1.39,20.18,2.07,4.04,354.7
1/11/2013,2013,11,1,26.4,27.9,25.21,82.09,3.48,16.66,1.13,2.09,4.1
31/10/2013,2013,10,31,26.55,29.18,23.96,80.47,7.87,14.39,1.8,3.24,351.2
30/10/2013,2013,10,30,26.67,29.14,24.69,80.57,0.31,21.86,1.99,2.96,358.7
29/10/2013,2013,10,29,26.17,29.04,23.83,80.9,0.82,16.89,2.6,3.47,322.5
28/10/2013,2013,10,28,25.46,27.4,24.12,83.37,3.92,12.27,2.63,3.22,303.5
27/10/2013,2013,10,27,25.68,27.36,24.52,87.28,2.06,13.77,3.53,4.41,326.9
26/10/2013,2013,10,26,25.88,27.67,24.34,85.63,1.61,12.85,2.77,3.4,333.3
25/10/2013,2013,10,25,25.78,27.84,24.21,83.94,1.19,19.07,2.5,3.78,353
24/10/2013,2013,10,24,25.46,26.7,24.51,85.2,1.88,6.87,2.37,2.84,329.3
23/10/2013,2013,10,23,25.86,27.87,24.31,84.59,8.45,13.88,3.2,4.56,329.1
22/10/2013,2013,10,22,26.19,28.56,24.6,82.94,4.09,7.82,2.86,4.36,337.8
21/10/2013,2013,10,21,25.43,27.19,23.77,84.2,2.83,5.7,3.32,4.09,311.6
20/10/2013,2013,10,20,25.76,28.09,24.15,85.52,6.89,12.86,2.83,3.78,323.5
19/10/2013,2013,10,19,26,29.05,24.59,85.35,7.19,3.84,2.83,3.27,325.7
18/10/2013,2013,10,18,26.12,27.6,25.27,88.81,8.57,10.75,3.07,3.9,334
17/10/2013,2013,10,17,26.91,29.67,25.25,82.56,14.69,18.26,2.28,4.04,46.5
16/10/2013,2013,10,16,26.71,29.58,24.72,81.63,2.19,14.44,2.01,2.89,65.4
15/10/2013,2013,10,15,26.84,29.84,24.74,82.13,19.31,13.35,3.24,5.44,312.4
14/10/2013,2013,10,14,26.73,29.66,24.37,84.46,1.49,19.59,4.39,6.21,312.3
13/10/2013,2013,10,13,26.6,28.96,24.76,82.03,2.52,10.95,3.62,5.68,312.8
12/10/2013,2013,10,12,26.72,28.67,25.43,87.28,3.16,21.71,3.05,3.84,329.2
11/10/2013,2013,10,11,26.98,29.38,25.23,81.9,3.27,23.41,2.8,3.5,333.5
10/10/2013,2013,10,10,26.68,29.02,24.96,83.75,3.39,20.37,2.1,3.39,32.8
9/10/2013,2013,10,9,26.47,30.01,23.99,77.67,1.57,21.68,1.84,3.45,62.5
8/10/2013,2013,10,8,26.4,29.53,23.64,73.67,1.89,19.02,1.62,2.36,265.2
7/10/2013,2013,10,7,26.23,29.36,23.64,78.23,2.37,19.59,2.66,3.72,283.3
6/10/2013,2013,10,6,25.59,28.74,23.02,82.9,6.33,16.82,4.08,6.33,299.1
5/10/2013,2013,10,5,25.6,27.19,24.38,87.29,9.93,15.07,4.22,5.85,309.1
4/10/2013,2013,10,4,26.77,29.66,24.69,78.85,3.91,21.53,2.68,4.25,317.9
3/10/2013,2013,10,3,26.06,27.88,24.78,84.1,15.43,20,1.52,2.73,68.5
2/10/2013,2013,10,2,26.45,28.81,24.86,85.4,22.59,21.34,1.81,2.74,95.4
1/10/2013,2013,10,1,26.86,30.6,23.66,76.58,9.86,14.22,2.05,3.65,248.4
30/9/2013,2013,9,30,26.68,30.58,23.02,73.13,1.48,14.3,2.64,3.91,296.3
29/9/2013,2013,9,29,26.89,29.91,23.94,78.05,1.56,17.38,2.27,3.1,290.9
28/9/2013,2013,9,28,27.23,30.28,25.31,78.55,2.04,20.93,2.03,3.59,315.6
27/9/2013,2013,9,27,26.99,29.29,25.57,81.54,7.76,12.31,1.57,2.34,7.8
26/9/2013,2013,9,26,27.1,29.32,25.3,78.66,3.48,19.93,1.38,2.18,1.2
25/9/2013,2013,9,25,27.52,30.42,25.11,75.37,0.7,20.36,1.52,2.88,39.6
24/9/2013,2013,9,24,27.39,30.79,23.79,72.62,0.84,19.9,1.59,2.3,131.9
23/9/2013,2013,9,23,27.66,30.42,25.33,71.79,0.28,21.17,1.35,2.11,330.7
22/9/2013,2013,9,22,27.85,30.37,25.33,75.51,0.02,22.01,1.41,2.24,80.4
21/9/2013,2013,9,21,27.7,30.28,25.15,74.88,0.01,22.27,1.66,2.73,57.3
20/9/2013,2013,9,20,27.42,30.72,23.88,69.5,0,21.06,1.88,3.03,188.7
19/9/2013,2013,9,19,27.43,29.86,24.66,69.04,0.04,22.09,1.29,1.73,290.5
18/9/2013,2013,9,18,26.94,29.67,23.69,77.46,0.15,22.85,1.81,2.85,93.6
17/9/2013,2013,9,17,27.12,29.83,24.65,74.28,0.23,22.29,1.63,2.91,35.5
16/9/2013,2013,9,16,27.67,30.33,25.66,73.13,0.43,19.8,1.59,3.35,8.4
15/9/2013,2013,9,15,26.77,29.76,24.44,79.5,0.59,18.73,2.15,3.45,112.6
14/9/2013,2013,9,14,26.85,28.92,24.82,76.26,0.59,14.69,1.02,1.74,354
13/9/2013,2013,9,13,26.75,29.3,24.43,79.08,4.26,17.26,1.59,2.36,111.2
12/9/2013,2013,9,12,26.2,28.88,24.78,82.88,2.02,21.5,1.39,2.73,99
11/9/2013,2013,9,11,26.47,29.35,24.42,83.91,24.11,14.71,2.01,2.98,18.5
10/9/2013,2013,9,10,25.85,28.38,23.52,82.88,7.06,8.55,3.48,3.91,301.5
9/9/2013,2013,9,9,25.61,27.23,24.21,85.85,7.13,10.55,3.63,4.72,319.9
8/9/2013,2013,9,8,26.24,28.79,24.47,82.03,2.71,15.06,3.55,4.88,327.2
7/9/2013,2013,9,7,26.15,28.68,24.06,76.35,1.32,10.1,2.61,3.44,304
6/9/2013,2013,9,6,25.91,28.88,23.81,84.67,5.47,11.54,4.19,5.93,310.6
5/9/2013,2013,9,5,25.52,27.1,24.51,90.3,4.9,12.31,4.9,5.92,317.1
4/9/2013,2013,9,4,26.36,28.53,24.96,86.35,19.22,14.15,2.87,4.31,325.8
3/9/2013,2013,9,3,26.35,28.55,25.18,83.42,9.87,20.84,1.94,3.39,11.7
2/9/2013,2013,9,2,26.65,29.25,24.93,81.53,8.49,15.69,1.73,2.89,35.8
1/9/2013,2013,9,1,26.34,28.25,25.03,82.4,7.98,19.12,1.77,3.05,25.7
31/8/2013,2013,8,31,26.6,29.14,24.45,79.6,8.25,21.38,1.95,2.86,0.7
30/8/2013,2013,8,30,27.03,30.46,24.69,75.21,15.84,21.97,1.88,3.01,332.4
29/8/2013,2013,8,29,26.49,28.22,24.93,79.8,1.69,9,1.37,2.6,27.7
28/8/2013,2013,8,28,26.5,28.15,25.07,86.31,3.35,14.65,2.88,4.52,358.2
27/8/2013,2013,8,27,26.78,28.64,25.32,83.15,3.11,13.64,1.94,2.79,8.2
26/8/2013,2013,8,26,27.22,30.22,25.06,74.71,1.46,15.92,1.91,3.38,350.6
25/8/2013,2013,8,25,26.45,27.61,25.87,78.2,2.01,15.62,0.75,1.22,283.2
24/8/2013,2013,8,24,27.59,29.5,26.28,73.74,1.88,23.51,1.77,2.82,85.1
23/8/2013,2013,8,23,26.68,29.05,23.11,69.35,0.68,20.49,1.93,3.91,184.7
22/8/2013,2013,8,22,27.04,29.36,25.07,77.69,0.46,21.14,1.75,3.03,69.5
21/8/2013,2013,8,21,26.98,29.47,25.2,80.66,0.56,23.14,1.85,2.82,54.7
20/8/2013,2013,8,20,27.15,29.76,25.17,78.28,5.53,18.53,1.86,2.82,15.4
19/8/2013,2013,8,19,27.04,30.29,24.56,77.53,17.64,16.97,2.24,3.15,339.1
18/8/2013,2013,8,18,26.42,28.79,24.83,84.9,3.91,10.28,3.12,3.83,320.4
17/8/2013,2013,8,17,26.75,28.91,25.18,81.01,1.11,8.07,1.79,2.81,335.7
16/8/2013,2013,8,16,26.82,28.15,25.66,81.27,0.68,19.65,2.21,4.25,351.3
15/8/2013,2013,8,15,27.39,29.48,25.89,76.83,0.65,14.66,1.21,2.29,356.7
14/8/2013,2013,8,14,26.8,28.81,24.92,79.95,0.36,19.65,1.56,2.72,85.4
13/8/2013,2013,8,13,26.58,29.46,24.19,77.33,0.67,21.39,1.49,2.83,72.9
12/8/2013,2013,8,12,26.24,28.39,24.28,80.21,9.59,21.63,1.44,2.47,119.2
11/8/2013,2013,8,11,26.97,29.44,24.81,71.62,7.19,17.45,0.75,1.79,185.8
10/8/2013,2013,8,10,26.31,28.74,24.85,79.24,9.21,18.42,1.42,2.91,115
9/8/2013,2013,8,9,26.39,28.44,24.77,80.08,5.23,13.92,1.55,3.5,21.7
8/8/2013,2013,8,8,26.57,29.6,24.25,80.96,3.76,18.46,2.01,4.18,47.3
7/8/2013,2013,8,7,27,30.59,23.99,76.2,1.44,17.97,1.49,3.07,174.5
6/8/2013,2013,8,6,26.14,28.49,24.46,82.73,4.76,11.12,2.83,4.3,294.2
5/8/2013,2013,8,5,26.44,28.8,24.46,81.21,14.3,18.11,2.14,2.96,63
4/8/2013,2013,8,4,25.91,27.5,24.96,87.09,12.5,16.52,2.25,3.57,22.5
3/8/2013,2013,8,3,25.99,27.63,24.74,86.82,7.38,21.02,2.18,3.38,63.7
2/8/2013,2013,8,2,25.83,27.77,24.05,84.89,19.82,8.04,2.25,2.78,67.1
1/8/2013,2013,8,1,26.73,29.07,24.67,79.71,3.02,15.88,2.31,3.65,294.6
31/7/2013,2013,7,31,26.63,29.32,24.67,78.69,4.24,21.71,1.61,3.07,308.2
30/7/2013,2013,7,30,26.51,28.51,24.43,80.54,3.21,22.19,1.71,2.25,115.7
29/7/2013,2013,7,29,27.52,30.34,25.26,75.66,0.85,17.44,1.29,2.3,352.4
28/7/2013,2013,7,28,27.42,29.65,25.8,77.97,1.14,14.27,1.56,3.17,329.4
27/7/2013,2013,7,27,27.51,29.47,26.43,76.54,1.69,19.09,1.26,2.7,17
26/7/2013,2013,7,26,27.71,30.38,25.49,74.5,7.95,14.45,1.54,2.63,352.3
25/7/2013,2013,7,25,27.57,30.41,25.27,77.25,25.03,18.19,1.59,2.21,89.8
24/7/2013,2013,7,24,27.89,30.28,25.55,70.91,0.91,20.68,0.76,1.24,335.6
23/7/2013,2013,7,23,27.47,29.1,25.88,76.78,0.57,14.43,1.2,1.79,71.7
22/7/2013,2013,7,22,27.02,30.2,23.44,73.98,0.04,21.91,1.85,2.91,79.5
21/7/2013,2013,7,21,27.43,30.99,23.83,64.68,0,20.67,1.42,2.24,46.6
20/7/2013,2013,7,20,27.11,29.88,24.55,72.76,0.1,19.72,1.44,2.44,13.2
19/7/2013,2013,7,19,27.01,29.61,24.55,77.13,0.39,11.57,1.61,2.83,57
18/7/2013,2013,7,18,26.82,29.54,24.41,79.48,0.62,19.94,1.82,2.4,124.3
17/7/2013,2013,7,17,26.98,29.76,24.51,74.52,1.25,20.7,1.4,2.54,311.8
16/7/2013,2013,7,16,26.82,28.46,25.17,74.6,3.2,10.2,0.89,1.31,187.1
15/7/2013,2013,7,15,26.98,28.89,24.88,71.33,0.78,18.01,1.16,2.01,312.8
14/7/2013,2013,7,14,26.77,29.41,24.11,77,2.08,10.55,1.5,2.31,187.6
13/7/2013,2013,7,13,27.24,30.48,23.88,76.4,0.66,22.04,2.51,3.54,294.9
12/7/2013,2013,7,12,26.75,28.67,25.13,79.86,0.06,21.24,2.07,3.37,318.5
11/7/2013,2013,7,11,26.41,27.63,25.45,82.45,1.31,7.89,1.43,2.09,66.7
10/7/2013,2013,7,10,26.73,28.8,25.33,83.24,3.92,16.91,1.77,2.24,68.2
9/7/2013,2013,7,9,26.91,29.34,24.4,76.38,4.8,19.3,1.61,2.73,65.3
8/7/2013,2013,7,8,26.65,29.04,24.91,78.45,15.1,12.28,1.31,2.52,343.6
7/7/2013,2013,7,7,27.4,30.29,25.69,78.32,10.32,10,1.75,3,338.4
6/7/2013,2013,7,6,27.31,29.76,24.91,78.65,5.09,20.34,1.8,3.05,109
5/7/2013,2013,7,5,26.02,29.27,22.51,81.1,1.05,18.87,2.8,3.36,138.1
4/7/2013,2013,7,4,26.05,28.63,24.27,79.25,3.6,13.28,3.2,3.96,290.2
3/7/2013,2013,7,3,27.35,30.43,25.22,80.36,8.91,20.01,2.49,4.03,314.6
2/7/2013,2013,7,2,26.72,30.25,23.77,80.7,7.66,18.43,2.85,4.55,321.2
1/7/2013,2013,7,1,26.89,29.46,24.65,83.57,1.13,20.27,3.35,3.91,309.5
30/6/2013,2013,6,30,26.82,29.32,24.83,85.07,5.53,23.13,3.36,4.23,315.2
29/6/2013,2013,6,29,27,29.45,24.95,80.71,3.36,22.03,3,3.74,324
28/6/2013,2013,6,28,27.12,29.89,25.24,78.31,0.73,20.19,2.19,4.26,327.1
27/6/2013,2013,6,27,26.8,29.8,24.27,76.4,3.39,16.02,2.32,2.83,297.9
26/6/2013,2013,6,26,26.55,28.79,24.94,83.59,38.41,8.49,2.82,3.34,314.1
25/6/2013,2013,6,25,27.64,30.5,25.79,77.7,1.6,17.65,1.53,3.02,348.5
24/6/2013,2013,6,24,27.22,28.78,25.38,80.95,0.48,17.1,1.27,1.71,101.4
23/6/2013,2013,6,23,27.76,29.94,25.77,78.53,12.57,21.11,1.35,2.5,50
22/6/2013,2013,6,22,27.92,30.24,25.39,78.55,0.18,20.71,1.92,2.96,81.7
21/6/2013,2013,6,21,27.63,30.37,25.27,79.4,0.17,19.9,1.57,2.91,99.8
20/6/2013,2013,6,20,28.61,31.94,26.05,71.09,0.43,19.08,1.25,2.38,258.4
19/6/2013,2013,6,19,27.33,29.23,25.34,84.03,1.62,14.01,1.96,3.26,96.1
18/6/2013,2013,6,18,27.24,30.71,24.01,81.02,1.69,16.14,2.68,4.25,293.6
17/6/2013,2013,6,17,27.32,30.8,23.87,73.04,1.83,20.48,2.22,3.24,236.2
16/6/2013,2013,6,16,26.21,29.62,23.06,82.09,0.63,12.73,2.96,3.8,259.1
15/6/2013,2013,6,15,27.8,31.1,25.28,71.89,0.71,13.62,1.73,2.41,266.9
14/6/2013,2013,6,14,27.32,30.72,23.64,71.06,0.51,19.62,1.68,2.13,282.5
13/6/2013,2013,6,13,26.27,28.89,23.75,74.1,2.7,6.63,1.88,2.82,254.2
12/6/2013,2013,6,12,26.8,29.72,24.47,75.91,3.9,17.13,2.64,3.82,270.6
11/6/2013,2013,6,11,27.53,30.98,25.17,82.42,8.49,15.91,2.24,3.47,313.6
10/6/2013,2013,6,10,27.1,30.3,24.62,81.27,6.74,14.85,2.86,4.01,302.6
9/6/2013,2013,6,9,27.25,29.35,25.58,85.74,10.24,16.27,2.9,4.08,304.5
8/6/2013,2013,6,8,27.27,28.93,25.84,85.6,4.31,23.07,3.33,4.36,319.2
7/6/2013,2013,6,7,27.46,29.54,25.87,80.96,1.59,22.93,1.9,2.84,337.3
6/6/2013,2013,6,6,26.67,28.4,25.31,82.05,2.21,19.53,1.89,2.59,317.6
5/6/2013,2013,6,5,26.87,28.77,25.19,83.76,4.57,19.52,1.91,2.77,96.4
4/6/2013,2013,6,4,26.47,28.36,24.7,85.34,1.7,16.71,1.89,2.95,127.4
3/6/2013,2013,6,3,27.54,30.48,24.68,78.17,2.64,21.9,2.73,3.8,291
2/6/2013,2013,6,2,26.92,29.38,25.03,84.41,4.96,18.22,5.19,6.84,306.3
1/6/2013,2013,6,1,26.92,29.24,25.34,84.63,16.94,23.59,3.51,4.6,318.1
31/5/2013,2013,5,31,27.3,29.95,25.53,80.62,0.63,22.48,2.67,3.88,315.7
30/5/2013,2013,5,30,27.25,29.98,25.7,75.26,0.79,10.78,2.37,3.26,321.2
29/5/2013,2013,5,29,28.06,31.11,25.5,70.93,1.92,18.53,1.66,3,315.8
28/5/2013,2013,5,28,27.13,29.92,24.84,76.53,2.61,21.45,2.1,3.03,300.4
27/5/2013,2013,5,27,27.18,29.68,24.83,80,0.76,22.58,2.42,3.49,356.4
26/5/2013,2013,5,26,27.22,29.99,25.1,75.8,2.98,22.12,2.08,3.1,313.2
25/5/2013,2013,5,25,27,28.63,25.49,83.84,7.7,14.57,1.86,3.08,16.4
24/5/2013,2013,5,24,27.54,30.32,25.4,78.09,0.59,19.92,2,2.6,328
23/5/2013,2013,5,23,27.69,30.45,25.56,76.62,0.06,22.53,2.37,3.44,312.6
22/5/2013,2013,5,22,27.25,29.94,24.64,81.52,0.1,22.6,3.6,5.28,300.1
21/5/2013,2013,5,21,27.75,30.33,25.73,80.02,0.42,23.75,2.7,4.08,313.6
20/5/2013,2013,5,20,27.6,29.13,26.24,80.8,1.64,12.38,1.56,2.42,11.9
19/5/2013,2013,5,19,27.53,30.17,25.54,81.36,4,20.59,2.01,3.09,342.2
18/5/2013,2013,5,18,27.46,29.89,26.03,83.16,3.69,19.45,2.24,4.01,1.8
17/5/2013,2013,5,17,27.11,28.36,26.16,85.62,10.2,10.46,1.73,3.18,100.2
16/5/2013,2013,5,16,27.8,29.61,26.09,84.01,3.84,22.18,2.01,3.26,116.9
15/5/2013,2013,5,15,28.99,32.13,26.59,74.77,0.43,23.36,1.55,2.14,327.8
14/5/2013,2013,5,14,28.27,30.6,26.71,78.47,0.82,20.63,1.39,2.31,17.5
13/5/2013,2013,5,13,27.82,29.85,25.95,82.16,1.32,22.24,1.88,3.16,39.2
12/5/2013,2013,5,12,27.85,30.41,25.81,80.98,0.69,13.29,2.07,4.03,327.8
11/5/2013,2013,5,11,28.32,31.09,25.46,77.36,8.55,17.46,1.73,3.29,303.1
10/5/2013,2013,5,10,27.94,30.36,26,83.68,6.87,16.73,2.65,4.51,102.1
9/5/2013,2013,5,9,26.8,27.67,25.93,90.08,4.49,14.45,3.26,4.15,53.5
8/5/2013,2013,5,8,27.98,30.45,26.05,78.24,9.8,18.02,1.36,2.65,3.5
7/5/2013,2013,5,7,27.21,29.46,25.01,82.45,15.08,21.17,2.26,2.65,327.2
6/5/2013,2013,5,6,26.65,28.16,25.16,89.52,38.21,4.7,3.78,5.65,72.6
5/5/2013,2013,5,5,27.38,29.61,25.76,84.36,4.22,18.17,2.84,3.66,102.7
4/5/2013,2013,5,4,27.52,29.89,25.49,81.07,2.02,22.75,2.09,3.24,69.3
